idx,unique_carrier,yearmonth,total_departures_scheduled,total_departures_performed,agg_seat_count,total_passenger_count,total_miles_traveled,total_minutes_r2r,total_air_minutes,year,month,carrier_name,total_fuel_cost,full_date,month_stock_price_max,month_stock_price_min,month_stock_price_open,month_stock_price_close,month_stock_price_volume,adj_month_stock_price_close,stock_symbol
595,UA,2012-12,41968.0,41898.0,6493308.0,5307736.0,2945443.0,8170541.0,7152981.0,2012,12,United Air Lines Inc.,415049145.0,2012-12-01,24.229999542236328,19.540000915527344,20.1299991607666,23.3799991607666,78988300.0,23.3799991607666,UAL
596,UA,2013-01,40419.0,40354.0,6236366.0,5006877.0,2680614.0,7660834.0,6705330.0,2013,1,United Air Lines Inc.,750409845.0,2013-01-01,26.3700008392334,23.6200008392334,23.82999992370605,24.149999618530273,110099600.0,24.149999618530273,UAL
597,UA,2013-02,38116.0,37452.0,5775331.0,4730032.0,2689890.0,7069070.0,6181201.0,2013,2,United Air Lines Inc.,684623544.0,2013-02-01,27.21999931335449,23.88999938964844,24.270000457763672,26.709999084472656,86979100.0,26.709999084472656,UAL
598,UA,2013-03,44062.0,43657.0,6729530.0,5759830.0,2433533.0,8348198.0,7321613.0,2013,3,United Air Lines Inc.,818899533.0,2013-03-01,32.950000762939446,26.57999992370605,26.57999992370605,32.009998321533196,97451200.0,32.009998321533196,UAL
599,UA,2013-04,41430.0,41221.0,6346797.0,5317369.0,2656575.0,8093765.0,7075123.0,2013,4,United Air Lines Inc.,764983067.0,2013-04-01,32.689998626708984,27.899999618530273,31.270000457763672,32.299999237060554,111598900.0,32.299999237060554,UAL
600,UA,2013-05,42992.0,42995.0,6645103.0,5674111.0,2579590.0,8384496.0,7320397.0,2013,5,United Air Lines Inc.,829488086.0,2013-05-01,35.27000045776367,31.57999992370605,32.360000610351555,32.459999084472656,76948000.0,32.459999084472656,UAL
601,UA,2013-06,43550.0,43403.0,6734657.0,5891258.0,2855849.0,8700117.0,7579137.0,2013,6,United Air Lines Inc.,846760249.0,2013-06-01,33.59000015258789,29.0,32.610000610351555,31.290000915527344,74814200.0,31.290000915527344,UAL
602,UA,2013-07,44777.0,44530.0,6879205.0,5954656.0,2702551.0,8889451.0,7746507.0,2013,7,United Air Lines Inc.,874045639.0,2013-07-01,36.7400016784668,30.04999923706055,31.29999923706055,34.84999847412109,77504200.0,34.84999847412109,UAL
603,UA,2013-08,44444.0,44597.0,6891612.0,5970933.0,2998784.0,8824711.0,7715286.0,2013,8,United Air Lines Inc.,845947954.0,2013-08-01,35.939998626708984,27.31999969482422,35.060001373291016,28.459999084472656,125849700.0,28.459999084472656,UAL
604,UA,2013-09,40682.0,40803.0,6302365.0,5162112.0,2531636.0,7824142.0,6829825.0,2013,9,United Air Lines Inc.,730907298.0,2013-09-01,34.450000762939446,28.38999938964844,29.479999542236328,30.709999084472656,97903600.0,30.709999084472656,UAL
605,UA,2013-10,43246.0,43373.0,6727344.0,5582714.0,2183173.0,8270392.0,7237846.0,2013,10,United Air Lines Inc.,716363425.0,2013-10-01,34.34000015258789,29.11000061035156,30.82999992370605,33.950000762939446,109168000.0,33.950000762939446,UAL
606,UA,2013-11,40657.0,40678.0,6326510.0,5178290.0,2639819.0,7848587.0,6867466.0,2013,11,United Air Lines Inc.,604871787.0,2013-11-01,40.18999862670898,33.610000610351555,33.950000762939446,39.25,122278800.0,39.25,UAL
607,UA,2013-12,41423.0,41168.0,6408468.0,5559741.0,2787807.0,8167283.0,7116790.0,2013,12,United Air Lines Inc.,574820597.0,2013-12-01,39.61999893188477,36.38999938964844,39.310001373291016,37.83000183105469,81526200.0,37.83000183105469,UAL
608,UA,2014-01,39225.0,37587.0,5855593.0,4826841.0,2537744.0,7359469.0,6403791.0,2014,1,United Air Lines Inc.,448829702.0,2014-01-01,49.20000076293945,37.5,37.70000076293945,45.84000015258789,160755000.0,45.84000015258789,UAL
609,UA,2014-02,36379.0,35288.0,5499586.0,4603572.0,2516596.0,6797231.0,5904997.0,2014,2,United Air Lines Inc.,381679345.0,2014-02-01,48.45000076293945,42.959999084472656,45.90999984741211,44.959999084472656,92286600.0,44.959999084472656,UAL
610,UA,2014-03,42492.0,42265.0,6587690.0,5687881.0,2562625.0,8247185.0,7220478.0,2014,3,United Air Lines Inc.,494298972.0,2014-03-01,49.18000030517578,42.849998474121094,44.2599983215332,44.63000106811523,85213500.0,44.63000106811523,UAL
611,UA,2014-04,39498.0,39575.0,6145668.0,5305799.0,2327661.0,7771464.0,6797928.0,2014,4,United Air Lines Inc.,459085674.0,2014-04-01,48.20000076293945,38.060001373291016,45.97000122070313,40.86999893188477,136184500.0,40.86999893188477,UAL
612,UA,2014-05,42428.0,42315.0,6618046.0,5737523.0,2710602.0,8290611.0,7195728.0,2014,5,United Air Lines Inc.,541121316.0,2014-05-01,45.41999816894531,38.93000030517578,40.77000045776367,44.36999893188477,93923900.0,44.36999893188477,UAL
613,UA,2014-06,42887.0,42671.0,6666131.0,5842995.0,2727539.0,8615424.0,7474085.0,2014,6,United Air Lines Inc.,555256568.0,2014-06-01,48.13000106811523,40.7400016784668,44.4900016784668,41.06999969482422,147170800.0,41.06999969482422,UAL
614,UA,2014-07,43996.0,43852.0,6859978.0,5992045.0,2682416.0,8836184.0,7680304.0,2014,7,United Air Lines Inc.,539559041.0,2014-07-01,49.27999877929688,36.650001525878906,41.7400016784668,46.38999938964844,174216800.0,46.38999938964844,UAL
615,UA,2014-08,42833.0,42879.0,6722710.0,5920747.0,2755270.0,8547964.0,7429730.0,2014,8,United Air Lines Inc.,471661958.0,2014-08-01,49.52000045776367,41.93000030517578,46.5,47.61000061035156,98851800.0,47.61000061035156,UAL
616,UA,2014-09,40219.0,40123.0,6284158.0,5225743.0,2569863.0,7741552.0,6733143.0,2014,9,United Air Lines Inc.,390817490.0,2014-09-01,52.45000076293945,45.72000122070313,48.0,46.790000915527344,104889600.0,46.790000915527344,UAL
617,UA,2014-10,43335.0,43389.0,6800410.0,5665883.0,2576569.0,8328574.0,7232877.0,2014,10,United Air Lines Inc.,406517958.0,2014-10-01,53.6500015258789,39.459999084472656,45.61999893188477,52.81000137329102,207252400.0,52.81000137329102,UAL
618,UA,2014-11,39798.0,39828.0,6255159.0,5113063.0,2498702.0,7629524.0,6626581.0,2014,11,United Air Lines Inc.,348242016.0,2014-11-01,61.93000030517578,52.81000137329102,52.95000076293945,61.22999954223633,98667600.0,61.22999954223633,UAL
619,UA,2014-12,40439.0,40388.0,6368323.0,5398657.0,2655588.0,8011321.0,6956763.0,2014,12,United Air Lines Inc.,353805139.0,2014-12-01,67.76999664306639,57.88999938964844,61.0,66.88999938964844,127619600.0,66.88999938964844,UAL
620,UA,2015-01,38395.0,37647.0,5956785.0,4847338.0,2446772.0,7234854.0,6239031.0,2015,1,United Air Lines Inc.,798837142.0,2015-01-01,74.5199966430664,62.36999893188477,67.73999786376953,69.37000274658203,124165300.0,69.37000274658203,UAL
621,UA,2015-02,36235.0,35489.0,5590926.0,4639362.0,2316983.0,6740692.0,5797620.0,2015,2,United Air Lines Inc.,782532463.0,2015-02-01,72.2300033569336,63.7599983215332,69.08000183105469,65.18000030517578,109874100.0,65.18000030517578,UAL
622,UA,2015-03,43602.0,43277.0,6831596.0,5823398.0,2474956.0,8244543.0,7134890.0,2015,3,United Air Lines Inc.,933220245.0,2015-03-01,70.30999755859375,63.09000015258789,65.18000030517578,67.25,108340800.0,67.25,UAL
623,UA,2015-04,41341.0,41256.0,6531908.0,5556445.0,2549360.0,7911727.0,6867949.0,2015,4,United Air Lines Inc.,889559342.0,2015-04-01,65.84999847412111,57.95000076293945,65.05999755859375,59.7400016784668,129579600.0,59.7400016784668,UAL
624,UA,2015-05,44411.0,44472.0,7051073.0,6048718.0,2585598.0,8559746.0,7402396.0,2015,5,United Air Lines Inc.,914374867.0,2015-05-01,63.9000015258789,51.68000030517578,60.34000015258789,54.59000015258789,126181700.0,54.59000015258789,UAL
625,UA,2015-06,46084.0,45471.0,7228780.0,6296079.0,2655756.0,8858694.0,7629571.0,2015,6,United Air Lines Inc.,855369144.0,2015-06-01,56.88999938964844,49.849998474121094,54.7599983215332,53.0099983215332,123310200.0,53.0099983215332,UAL
626,UA,2015-07,46478.0,46324.0,7375392.0,6501688.0,2538269.0,8987680.0,7769156.0,2015,7,United Air Lines Inc.,863481608.0,2015-07-01,60.0,50.099998474121094,54.04999923706055,56.38999938964844,131458100.0,56.38999938964844,UAL
627,UA,2015-08,45413.0,45460.0,7228368.0,6335476.0,2688078.0,8708349.0,7514884.0,2015,8,United Air Lines Inc.,908788163.0,2015-08-01,60.11999893188477,49.20000076293945,56.86000061035156,56.97000122070313,115315200.0,56.97000122070313,UAL
628,UA,2015-09,41778.0,41965.0,6696138.0,5711433.0,2617487.0,7817840.0,6732835.0,2015,9,United Air Lines Inc.,868453153.0,2015-09-01,62.209999084472656,52.11000061035156,56.0099983215332,53.04999923706055,207263100.0,53.04999923706055,UAL
629,UA,2015-10,45893.0,46075.0,7347962.0,6386700.0,2541631.0,8504242.0,7328921.0,2015,10,United Air Lines Inc.,852963259.0,2015-10-01,61.86999893188477,49.7599983215332,52.95000076293945,60.31000137329102,155637000.0,60.31000137329102,UAL
630,UA,2015-11,42647.0,42629.0,6795889.0,5801202.0,2539267.0,7894445.0,6814768.0,2015,11,United Air Lines Inc.,757525169.0,2015-11-01,61.75,55.58000183105469,60.61000061035156,55.72999954223633,83819300.0,55.72999954223633,UAL
631,UA,2015-12,43443.0,42957.0,6885204.0,5863996.0,2883843.0,8230576.0,7136068.0,2015,12,United Air Lines Inc.,791441194.0,2015-12-01,61.4900016784668,55.33000183105469,55.68000030517578,57.29999923706055,93185800.0,57.29999923706055,UAL
632,UA,2016-01,39760.0,38590.0,6170513.0,5089272.0,2564476.0,7172016.0,6206084.0,2016,1,United Air Lines Inc.,412500789.0,2016-01-01,56.34000015258789,42.16999816894531,55.790000915527344,48.27999877929688,152402000.0,48.27999877929688,UAL
633,UA,2016-02,38944.0,38684.0,6179908.0,4996349.0,2391466.0,7132749.0,6167015.0,2016,2,United Air Lines Inc.,376303117.0,2016-02-01,57.79999923706055,44.0,47.709999084472656,57.2599983215332,120501700.0,57.2599983215332,UAL
634,UA,2016-03,44250.0,43924.0,7058047.0,5950901.0,2663766.0,8305124.0,7208084.0,2016,3,United Air Lines Inc.,441695391.0,2016-03-01,61.40999984741211,55.290000915527344,57.63000106811523,59.86000061035156,103497600.0,59.86000061035156,UAL
635,UA,2016-04,43281.0,42861.0,6905536.0,5766461.0,2587336.0,7962913.0,6903104.0,2016,4,United Air Lines Inc.,428188923.0,2016-04-01,58.9000015258789,45.58000183105469,57.43000030517578,45.81000137329102,128925700.0,45.81000137329102,UAL
636,UA,2016-05,45914.0,45990.0,7393633.0,6346011.0,2553367.0,8546339.0,7371343.0,2016,5,United Air Lines Inc.,448315754.0,2016-05-01,47.540000915527344,43.33000183105469,46.61000061035156,45.09000015258789,115010100.0,45.09000015258789,UAL
637,UA,2016-06,46424.0,46483.0,7501802.0,6652487.0,2744511.0,8749843.0,7505176.0,2016,6,United Air Lines Inc.,452298657.0,2016-06-01,46.90999984741211,37.40999984741211,45.09000015258789,41.040000915527344,143700200.0,41.040000915527344,UAL
638,UA,2016-07,48049.0,47932.0,7744912.0,6831523.0,2631131.0,9103679.0,7803334.0,2016,7,United Air Lines Inc.,470835673.0,2016-07-01,49.86999893188477,37.63999938964844,41.02000045776367,46.88999938964844,105946400.0,46.88999938964844,UAL
639,UA,2016-08,49758.0,49823.0,8045336.0,6857731.0,2616288.0,9235144.0,7887294.0,2016,8,United Air Lines Inc.,493460968.0,2016-08-01,51.52999877929688,44.150001525878906,46.77000045776367,50.40999984741211,93178900.0,50.40999984741211,UAL
640,UA,2016-09,46935.0,47063.0,7626567.0,6395113.0,2448777.0,8418732.0,7188129.0,2016,9,United Air Lines Inc.,478835917.0,2016-09-01,54.52999877929688,49.27999877929688,50.540000915527344,52.47000122070313,103371300.0,52.47000122070313,UAL
641,UA,2016-10,49951.0,49865.0,8086453.0,6848678.0,2428910.0,8759087.0,7482881.0,2016,10,United Air Lines Inc.,499141199.0,2016-10-01,56.81000137329102,51.34000015258789,52.2400016784668,56.22999954223633,114927800.0,56.22999954223633,UAL
642,UA,2016-11,46082.0,46190.0,7509531.0,6348357.0,2404151.0,8089485.0,6927096.0,2016,11,United Air Lines Inc.,472662190.0,2016-11-01,70.18000030517578,55.52999877929688,56.25,68.94999694824219,104898900.0,68.94999694824219,UAL
643,UA,2016-12,45718.0,45450.0,7457313.0,6284765.0,2680020.0,8511324.0,7323510.0,2016,12,United Air Lines Inc.,515408590.0,2016-12-01,76.80000305175781,68.0,68.66999816894531,75.16999816894531,71626800.0,75.16999816894531,UAL
644,UA,2017-01,42403.0,42340.0,6941158.0,5614769.0,2411463.0,7721606.0,6605144.0,2017,1,United Air Lines Inc.,395338401.0,2017-01-01,76.75,69.33999633789061,74.0199966430664,70.47000122070312,73206900.0,70.47000122070312,UAL
645,UA,2017-02,40004.0,39744.0,6520841.0,5281328.0,2288837.0,7136001.0,6116055.0,2017,2,United Air Lines Inc.,371932693.0,2017-02-01,76.45999908447266,70.55000305175781,70.94999694824219,74.08999633789062,57821300.0,74.08999633789062,UAL
646,UA,2017-03,48496.0,47962.0,7897742.0,6742675.0,2586412.0,8757412.0,7522317.0,2017,3,United Air Lines Inc.,491631679.0,2017-03-01,76.6500015258789,64.16000366210939,74.63999938964844,70.63999938964844,110694200.0,70.63999938964844,UAL
647,UA,2017-04,45541.0,45684.0,7540553.0,6511331.0,2616045.0,8360003.0,7164003.0,2017,4,United Air Lines Inc.,513769446.0,2017-04-01,72.0999984741211,67.55000305175781,70.69000244140625,70.20999908447266,97787300.0,70.20999908447266,UAL
648,UA,2017-05,49408.0,49529.0,8183094.0,6951513.0,2484754.0,8982726.0,7673247.0,2017,5,United Air Lines Inc.,536360942.0,2017-05-01,81.95999908447266,70.23999786376953,70.55999755859375,79.66999816894531,72086900.0,79.66999816894531,UAL
649,UA,2017-06,52015.0,52029.0,8576487.0,7458105.0,2758534.0,9550522.0,8127229.0,2017,6,United Air Lines Inc.,509464489.0,2017-06-01,83.04000091552734,74.97000122070312,79.98999786376953,75.25,74222600.0,75.25,UAL
650,UA,2017-07,53569.0,53487.0,8836630.0,7740798.0,2620316.0,9858914.0,8372562.0,2017,7,United Air Lines Inc.,556607355.0,2017-07-01,81.38999938964844,66.44999694824219,75.8499984741211,67.68000030517578,98614800.0,67.68000030517578,UAL
651,UA,2017-08,55445.0,53652.0,8864027.0,7469120.0,2894948.0,9806944.0,8310146.0,2017,8,United Air Lines Inc.,545299352.0,2017-08-01,69.30999755859375,61.31000137329102,68.15000152587889,61.959999084472656,84077700.0,61.959999084472656,UAL
652,UA,2017-09,48861.0,47728.0,7903709.0,6417809.0,2746855.0,8443164.0,7167727.0,2017,9,United Air Lines Inc.,488503300.0,2017-09-01,63.08000183105469,57.34000015258789,62.540000915527344,60.88000106811523,109888100.0,60.88000106811523,UAL
653,UA,2017-10,51280.0,51408.0,8511840.0,7156557.0,2655925.0,9099846.0,7734268.0,2017,10,United Air Lines Inc.,483834078.0,2017-10-01,69.62000274658203,58.040000915527344,60.9000015258789,58.47999954223633,153805700.0,58.47999954223633,UAL
654,UA,2017-11,48354.0,48497.0,8006490.0,6842405.0,2541953.0,8592679.0,7339252.0,2017,11,United Air Lines Inc.,433384260.0,2017-11-01,63.84000015258789,56.5099983215332,58.20000076293945,63.31999969482422,79742800.0,63.31999969482422,UAL
655,UA,2017-12,49086.0,49228.0,8135660.0,6776265.0,2701192.0,9041670.0,7721817.0,2017,12,United Air Lines Inc.,461457113.0,2017-12-01,67.98999786376953,61.77999877929688,63.20000076293945,67.40000152587889,76524000.0,67.40000152587889,UAL
656,UA,2018-01,45384.0,44649.0,7270465.0,5789337.0,2504616.0,8133965.0,6952416.0,2018,1,United Air Lines Inc.,500710455.0,2018-01-01,79.0,65.44000244140625,67.90000152587889,67.81999969482422,135147300.0,67.81999969482422,UAL
657,UA,2018-02,41650.0,41619.0,6788444.0,5522839.0,2333170.0,7577894.0,6452507.0,2018,2,United Air Lines Inc.,472939819.0,2018-02-01,69.48000335693361,60.43999862670898,67.22000122070311,67.79000091552734,75668300.0,67.79000091552734,UAL
658,UA,2018-03,49800.0,48925.0,8097638.0,6936120.0,2382013.0,9026296.0,7740860.0,2018,3,United Air Lines Inc.,597728943.0,2018-03-01,73.41000366210938,65.66999816894531,67.77999877929689,69.47000122070311,75113700.0,69.47000122070311,UAL
659,UA,2018-04,49937.0,50030.0,8231727.0,7028075.0,2508037.0,9189908.0,7851224.0,2018,4,United Air Lines Inc.,591706212.0,2018-04-01,72.5999984741211,64.80000305175781,69.12000274658203,67.54000091552734,94095300.0,67.54000091552734,UAL
660,UA,2018-05,52816.0,52845.0,8688576.0,7464298.0,2179441.0,9665366.0,8215938.0,2018,5,United Air Lines Inc.,653718728.0,2018-05-01,72.73999786376953,65.56999969482422,67.58999633789061,69.58999633789061,62753900.0,69.58999633789061,UAL
661,UA,2018-06,55056.0,55084.0,9049148.0,7999814.0,2767679.0,10122049.0,8573004.0,2018,6,United Air Lines Inc.,628169636.0,2018-06-01,75.52999877929688,67.93000030517578,70.0,69.73000335693361,60887100.0,69.73000335693361,UAL
662,UA,2018-07,57207.0,57215.0,9407040.0,8415103.0,2529818.0,10472490.0,8871774.0,2018,7,United Air Lines Inc.,645067356.0,2018-07-01,82.04000091552734,67.94000244140625,69.40000152587889,80.4000015258789,93174400.0,80.4000015258789,UAL
663,UA,2018-08,57920.0,57660.0,9488396.0,8196609.0,2908582.0,10484387.0,8834155.0,2018,8,United Air Lines Inc.,626433174.0,2018-08-01,87.66999816894531,78.69999694824219,80.7699966430664,87.41999816894531,53626800.0,87.41999816894531,UAL
664,UA,2018-09,52905.0,53018.0,8721171.0,7011105.0,2695636.0,9374019.0,7941548.0,2018,9,United Air Lines Inc.,561519578.0,2018-09-01,91.38999938964844,86.26000213623047,87.83999633789062,89.05999755859375,55554500.0,89.05999755859375,UAL
665,UA,2018-10,55565.0,55758.0,9174059.0,7707963.0,2848524.0,9856383.0,8355098.0,2018,10,,,2018-10-01,89.61000061035156,78.87000274658203,89.29000091552734,85.51000213623047,98781900.0,85.51000213623047,UAL
666,UA,2018-11,51792.0,51514.0,8514327.0,7241454.0,2660909.0,9215978.0,7802637.0,2018,11,,,2018-11-01,96.8000030517578,85.62000274658203,85.62000274658203,96.6999969482422,69428900.0,96.6999969482422,UAL
667,UA,2018-12,51530.0,51674.0,8621777.0,7091537.0,2848049.0,9537190.0,8146994.0,2018,12,,,2018-12-01,97.8499984741211,79.05000305175781,97.66999816894531,83.7300033569336,76595900.0,83.7300033569336,UAL
668,UA,2019-01,46914.0,46358.0,7708320.0,6099407.0,2742876.0,8635634.0,7336818.0,2019,1,United Air Lines Inc.,507943829.0,2019-01-01,88.1500015258789,77.38999938964844,81.69000244140625,87.2699966430664,93456100.0,87.2699966430664,UAL
669,UA,2019-02,43720.0,43609.0,7224004.0,5817968.0,2611805.0,8049251.0,6814439.0,2019,2,United Air Lines Inc.,475312985.0,2019-02-01,90.93000030517578,86.66000366210938,87.20999908447266,87.80999755859375,48060300.0,87.80999755859375,UAL
670,UA,2019-03,53651.0,53178.0,8848615.0,7569762.0,2949493.0,9822434.0,8391166.0,2019,3,United Air Lines Inc.,550417287.0,2019-03-01,88.62000274658203,77.0199966430664,88.45999908447266,79.77999877929688,70890400.0,79.77999877929688,UAL
